0	0	0	0	0	0	0.4692	0.8798	1.889	2.628	1.971	1.678	1.032	0.8212	0.7625	0.3871	0.2346	0.305	0.7273	0.8212
0.4692	0.4692	0.3989	0.6452	1.255	1.971	2.112	1.384	0.6921	0.2229	0.4927	0.7156	0.8094	1.15	1.607	1.877	2.006	1.595	1.255	0.6921
0.1173	0.1173	0.1173	0.1173	0.1173	0	0.1994	1.314	3.484	5.185	5.068	4.082	2.475	0.7156	0.2815	0.1173	0.1642	0.1173	0.1173	0.1173
0.7391	0.7039	0.8212	1.103	1.079	2.088	2.37	2.921	3.672	3.003	2.722	1.513	1.279	1.114	1.478	1.666	1.877	3.555	4.446	5.115
3.496	2.815	2.37	1.267	1.22	1.22	1.584	1.678	2.405	4.106	4.669	5.232	3.93	2.029	1.947	1.314	0.7743	0.7156	0.3167	0.1173
0.4692	0.3519	0.6569	0.7039	0.3519	0.4106	1.396	2.522	3.003	3.015	2.405	2.522	2.499	2.464	2.205	1.654	0.915	0.8916	0.7039	0.6921
0.8916	0.962	0.6569	0.2346	0.1173	0.129	0.305	1.502	2.616	2.593	2.499	2.182	1.337	1.021	0.7391	0.8446	0.6687	0.7039	0.4341	0.4575
1.419	2.205	2.475	2.112	1.654	1.126	1.021	1.748	2.862	2.874	2.886	2.698	2.264	2.475	2.945	2.628	1.56	0.7391	0.5396	0.5748
1.208	1.349	1.419	1.29	1.044	1.666	2.639	2.698	2.98	2.862	2.393	2.745	3.062	3.144	3.038	2.604	2.205	1.994	1.595	1.631
0.5866	0.7273	0.7039	0.7156	0.4692	0.2346	0.5396	0.6335	3.027	4.54	4.904	4.035	2.546	1.349	1.021	1.032	0.9268	0.6921	0.3167	0.2346
0	0	0.1173	0.176	0.8446	1.384	1.689	1.689	1.243	1.197	0.9854	0.786	0.3871	0.7039	1.15	1.349	1.255	1.021	0.6804	0.7156
1.314	0.8798	0.5631	0.5162	0.8681	1.56	1.666	2.041	2.1	2.053	2.112	1.396	0.915	0.6687	0.1525	0.2639	0.6569	0.7039	0.7039	0.3871
0.176	0.4692	0.7508	0.9971	0.7977	0.3989	0.5983	0.61	1.103	2.604	3.73	3.719	3.871	3.672	3.25	3.285	3.156	2.499	0.9971	0.3989
0.9737	0.915	0.3519	0.5983	0.5866	0.915	2.299	3.543	3.789	3.93	3.695	3.332	3.214	3.167	2.698	1.373	0.3754	0.3989	0.1525	0.1173
0.3167	0.5983	0.8564	0.9854	1.009	0.6804	0.4458	0.5983	1.232	2.487	2.464	2.428	1.936	1.736	1.678	1.595	1.126	1.15	1.478	1.595
1.408	0.786	0.4341	0.2346	0.1173	0	0.1173	0.2229	0.4927	2.147	3.625	4.047	3.93	2.534	0.786	0.2151	0	0.1173	0.1173	0.1173
1.783	1.373	1.068	0.7039	0.5514	2.358	6.3	13.26	13.87	10.98	6.499	3.144	2.264	1.15	0.8212	0.9502	0.9385	0.7508	0.8564	0.7156
0.5162	0.2464	0.1173	0.1173	0	0	0.3226	1.021	3.074	9.08	13.49	13.43	9.561	6.816	2.088	1.49	1.736	1.29	1.314	1.021
0	0	0	0.4575	2.44	5.877	12.21	14.36	10.71	8.728	3.203	1.572	1.736	1.337	1.419	1.126	0.8094	0.6804	0.2112	0.1173
0	0	0	0	0.3128	0.3519	0.6335	1.924	7.684	8.728	8.458	5.49	2.78	1.724	0.6804	0.3519	0	0.1173	0.1173	0.1877
0.3519	0.5631	0.4458	0.3519	0.2815	0.1173	0.5162	1.854	4.563	6.065	6.194	4.47	1.584	0.4927	0.2346	0	0.1173	0.2346	0.2581	0.3519
1.243	1.337	1.595	0.8916	0.7039	0.6804	0.8916	4.81	7.086	7.508	7.273	5.561	3.895	3.179	1.631	0.4341	0.7039	0.7508	0.6452	0.5514
