0.0651	0.0651	0.03255	0.03255	0	0.03255	0.04883	1.569	2.272	2.78	2.549	1.54	1.143	0.8365	0.3808	0.345	0.3125	0.1497	0.07161	0.1595
0.3711	0.3515	0.1953	0.07812	0.03255	0.03255	0.03255	0.5208	1.686	2.383	2.728	2.555	0.9667	0.1204	0.1204	0.1269	0.1302	0.1302	0.07161	0.03255
0.9212	0.8235	0.6054	0.4492	0.3157	0.332	0.4394	0.791	1.234	1.523	1.689	1.543	1.269	1.064	0.5696	0.332	0.3288	0.3255	0.3678	0.3581
0.192	0.1562	0.1595	0.1367	0.08138	0.1302	1.299	2.591	3.649	3.678	2.731	1.588	0.8593	0.472	0.2279	0.0651	0.03798	0	0.03255	0.0651
0.2604	0.293	0.3092	0.1888	0.166	0.1562	0.1432	0.07812	0.1302	1.094	2.51	3.59	3.665	2.913	1.644	0.9342	0.498	0.2506	0.06836	0.04185
0.0651	0.0651	0	0	0	0	0.2279	0.8821	1.566	2.604	2.588	2.256	0.9016	0.5241	0.3646	0.1302	0.1335	0.1302	0.09765	0.0744
0.09765	0.09765	0.09765	0.05208	0.03255	0	0	0.8382	1.725	1.82	1.292	0.8333	0.6315	0.3906	0.2506	0.1172	0.09765	0.06836	0.05115	0.1172
0	0.0651	0.0651	0.0651	0	0.08138	1.341	1.865	2.139	2.077	1.712	0.9667	0.5208	0.498	0.5794	0.5371	0.345	0.2246	0.1465	0.1139
0.3808	0.4069	0.3125	0.2995	0.2181	0.1855	0.09765	0	0.7998	2.06	2.943	2.978	2.601	1.227	0.6185	0.944	1.107	1.256	0.7454	0.4199
0.3092	0.2539	0.1953	0.1343	0	0.3364	1.595	2.617	3.069	2.861	1.842	0.6315	0.8105	1.038	1.201	1.094	0.4394	0.3288	0.09358	0.0651
0.1953	0.1953	0.1302	0	0	0	0	1.392	3.069	4.108	4.625	4.254	2.34	2.077	1.826	1.491	0.485	0.1497	0.1302	0.09765
0	0	0.03255	0.03255	0.07161	0.1693	0.5403	0.5664	0.6152	0.6998	0.9732	1.178	0.9277	0.6933	0.4362	0.3678	0.2799	0.0944	0.4492	0.677
0.7487	0.97	1.032	0.8333	0.8984	0.8268	0.9765	1.533	2.409	4.137	6.884	6.936	5.14	2.666	1.175	0.6868	0.4622	0.6315	0.6901	0.5631
1.523	1.754	1.738	0.9342	0.4492	0.1855	0.07812	0.1237	1.331	2.171	2.588	2.448	1.771	0.944	1.019	0.9537	0.9147	0.6575	0.4199	0.3646
0.0651	0.05534	0.03255	0.3255	0.3646	0.3581	0.2018	0.2832	0.4036	1.364	1.514	1.217	0.9147	0.4036	0.2864	0.2799	0.179	0.4101	0.5957	0.5534
0.03255	0.2018	0.319	0.3385	0.3385	0.8007	1.24	1.797	1.715	1.562	1.312	0.7389	0.4069	0.293	0.2279	0.1758	0.1432	0.1042	0.0651	0.03255
0.8528	0.7552	0.6803	0.5306	0.4036	0.4166	0.3939	0.3581	0.1581	3.237	8.58	9.791	7.464	5.826	2.845	1.725	1.536	1.279	0.5729	0.6673
0.625	0.4394	0.4036	0.4166	0.3613	0.2474	0.7053	7.366	9.674	8.512	6.536	4.079	1.888	1.618	1.39	0.8496	0.5924	0.6543	0.472	0.3841
0.05534	0.09114	0.07161	0.0651	0.03906	0.03255	0	0	1.274	11.15	18.19	19.18	19.66	14.23	4.088	2.903	1.81	1.351	0.9114	0.5534
0.03906	0.09765	0.1074	0.09765	0.1693	0.1953	0.3711	0.6315	0.97	1.234	1.292	0.9537	0.843	0.6217	0.4915	0.2897	0.2734	0.1758	0.2246	0.2246
0.1302	0.07487	0.04232	0.03255	0	0	0.1465	0.9635	1.758	2.604	3.183	2.679	1.501	0.625	0.4232	0.3092	0.1725	0.1074	0.05534	0.1172
0.0651	0.0651	0.0651	0	0	0.2799	0.6087	0.8691	2.008	2.588	3.082	2.923	2.611	1.156	1.055	1.038	0.485	0.2637	0.1204	0.0651
0	0	0	0	0	0	0.1383	1.165	2.103	2.744	2.809	1.852	0.5534	0.3222	0.1986	0.1595	0.1302	0.1302	0.08318	0
0	0	0	0	0	0	0.03255	0.1204	1.588	2.161	2.311	1.784	0.8691	0.2604	0.1302	0.07812	0.07487	0.03255	0.04557	0.03581
