0	0	0	0	0	0	0	1.861	2.577	2.756	2.72	2.505	1.861	0.7158	0.7158	0.8947	0.68	0.5368	0.1789	0.1789
0	0	0	0	0	0.7158	0.7158	1.181	1.682	1.432	1.467	1.789	2.004	2.147	2.076	1.861	2.04	1.789	1.396	0.3579
3.901	2.827	2.147	1.646	0.6442	0.3579	0.3579	0	0	0	0.3579	0.6084	0.7158	0.7158	0.7158	0.3579	0	0	0	0
0.7158	0.7158	1.038	1.074	1.109	0.8231	1.074	1.503	2.308	4.277	4.223	4.366	5.1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1.193	1.432	1.61	2.648	3.221	2.97	2.398	1.933	0.5726	0.3579	0.7694	1.718	1.789	2.111	3.418	5.082	5.547
0	0	8.589	8.428	8.607	9.108	7.498	6.657	6.12	6.263	8.893	14.89	14.6	13.33	9.913	7.086	2.899	0.7873	0	0
4.563	0.9663	0.3579	0.3579	0	0.3579	0.3579	0.3579	0.3579	0.501	0.3579	0.3937	1.074	1.682	2.97	3.686	3.937	2.988	2.863	2.863
0.3579	0.5368	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.7158	0.7158	0.7158	0.6084	0.3579	0	0	0	0	0	0
1.002	0.7158	0.7158	0.7158	0.7158	0.7158	0.4652	0.3579	0.3579	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.1789	0.1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.646	1.432	1.467	1.789	1.646	0.7158	0.7158	0.7158	0.7158	0.501	0.3579	0.3579	0.3579	0	0	0	0	0	0	0
0.3579	0.3579	0	0	0	0.3579	0.3579	0.6442	0.7158	0.7158	0.7158	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.5368	0.5368	0.5368	0.5368	0.5368	0.5368	0.5368	0	0
0	0	0	0	0	0	1.074	0.7515	0.7158	0.501	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.3579	0.5368	2.648	3.937	4.581	4.652	4.724	4.259	2.684	1.503	1.807	1.754	1.288	1.074
0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0	0	0	0	0.3579	0.5368	2.648
1.539	0.4772	0	0	0	0	0.3579	0.3579	0.4652	0.7158	1.95	3.615	4.259	4.545	7.086	9.162	11.54	12.17	9.949	8.016
5.332	3.436	3.4	2.29	1.432	2.147	2.147	1.825	1.432	1.432	1.432	1.288	0.7515	0.3579	0.3579	0	0	0	0.8589	1.432
1.074	1.074	0.4652	0.3937	1.181	1.789	1.789	1.933	2.111	2.702	3.4	0	0	0	0	0	0	0	0	0
0.3579	0.3579	0.3579	0.3579	0.3579	8.661	14.58	6.084	2.04	1.682	2.541	2.183	1.789	1.002	0.6084	0.5368	0.4295	0.3579	0.3579	0
0	0	0	0	0	0	0	0	0.3579	0.3579	0.5726	0.7158	0.7158	0.7158	0.4295	0.3579	0.3579	0.3579	0	0
0	0	0	0	0	0	0	0	0	0	0	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0
21.78	25.45	26.47	21.22	16.18	11.49	10.16	10.06	10.13	8.911	5.619	0.501	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0
1.074	0.6442	0.3579	0.8947	1.074	1.074	0.7515	0.3579	0	0.8691	1.074	1.074	1.002	1.074	1.074	1.002	0.7158	0.5368	0.3579	0.5726
1.467	1.253	1.253	1.074	0	0	0	0	0.3579	2.666	3.257	3.99	5.511	5.261	4.939	4.509	2.29	2.326	2.147	1.933
0.3579	0.3579	0.3579	0.4652	1.682	2.469	2.505	1.646	0.3579	0	0	0	0	0	0	0.3579	0.4652	0.7158	0.6084	0.3579
0	0	0	0	0	0.7158	0.68	0.3579	0.3579	0.3579	0	0	0	0	0	0	0	0.3579	0.3579	0.7158
0	0	0	0	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0	0	0	0.3579	0.3579
0.7158	0.4772	0	0	0	0	0	0	0	0.3579	0.3579	0.4295	1.324	1.36	1.074	0	0	0	0	0
5.225	1.253	0.7158	0.4772	0.3579	0.3579	0.5726	0.7158	0.7158	0.7158	0.5368	0.3579	0.3579	0.3579	0	0	0	0	0.3579	0.3579
0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0	0	0	0	0	0	0	0
0.1789	0.3937	0.5368	0.6979	0.7158	0.7158	0.7158	0.7158	0.3579	0.3937	0.8589	1.432	1.789	1.789	1.754	0.8231	0.3579	0	0	0
0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0.3579	0	0	0.3579	0.3579	0.7158	0.7158	0.7158	0.7158	0.3937	0.3579	0.3579
0	0	0	0	0	0	0	0	0	0	1.539	0.3579	0	0	0	0.1789	0.6621	2.344	4.688	9.197
0	0	0	0	0	0	0	0	0	0.3579	6.979	6.084	5.476	4.259	3.471	3.221	2.326	1.968	2.756	3.615
